tipo,debe_vh,debe_vc,pagador,receptor,fecha,observaciones,pagado
deuda,0.0,16267.19,VC,VH,2025-09-30,FC 46954 - UNIPACK,True
deuda,0.0,1480767.56,VC,VH,2025-10-02,FC 1860 - LA CRISTALERIA,True
deuda,0.0,144067.52,VC,VH,2025-10-06,FC 44709 - BERKMA,True
deuda,0.0,236218.76,VC,VH,2025-10-06,FC 27833 - PLASTIPRESS,True
deuda,0.0,433970.21,VC,VH,2025-10-06,FC 66939 - POKA,True
deuda,0.0,433970.21,VC,VH,2025-10-06,FC 66939 - POKA B,True
deuda,0.0,144067.52,VC,VH,2025-10-06,FC 44709 - POKA B,True
deuda,0.0,262500.0,VC,VH,2025-10-07,FC 73 - SORLUZ,True
deuda,0.0,262500.0,VC,VH,2025-10-07,FC 73 - UNIPACK,False
deuda,0.0,1495806.86,VC,VH,2025-10-08,FC 5313 - LIVORNO,True
deuda,0.0,638229.63,VC,VH,2025-10-09,FC 37524 - EXTRALIMP,True
deuda,0.0,332500.0,VC,VH,2025-10-09,FC 1545 - MAGNOTTA,True
deuda,0.0,516153.68,VC,VH,2025-10-10,FC 69 - LYH ACCESORIOS,True
deuda,0.0,632835.0,VC,VH,2025-10-10,FC 70 - LYH ACCESORIOS,True
deuda,0.0,508404.5,VC,VH,2025-10-10,FC 68 - LYH ACCESORIOS,True
deuda,0.0,558530.0,VC,VH,2025-10-12,FC 273 - DAKESIAN DELFINA,True
deuda,0.0,400407.52,VC,VH,2025-10-14,FC 50924 - LIBESA,True
deuda,0.0,1125087.15,VC,VH,2025-10-15,FC 1086 - PERKUL,True
deuda,0.0,137071.28,VC,VH,2025-10-15,FC 27900 - PLASTIPRESS,True
deuda,0.0,431200.0,VC,VH,2025-10-17,FC 7036 - CADENACI,True
deuda,0.0,78960.0,VC,VH,2025-10-17,FC 7037 - CADENACI,True
deuda,0.0,256753.06,VC,VH,2025-10-21,FC 21337 - IDEAS RODECA,True
deuda,0.0,337970.99,VC,VH,2025-10-22,FC 16767 - BOYANO MONALLI,True
deuda,0.0,198244.92,VC,VH,2025-10-22,FC 16766 - BOYANO MONALLI,True
deuda,0.0,1367390.41,VC,VH,2025-10-22,FC 16753 - MOLDURAS DEL PLATA,True
deuda,0.0,632126.03,VC,VH,2025-10-23,FC 21364 - IDEAS RODECA,True
deuda,0.0,305106.28,VC,VH,2025-10-23,FC 4746 - INDUS. TECNOMATRIC,True
deuda,0.0,77802.4,VC,VH,2025-10-23,FC 8186 - NAGUS S.R.L,True
deuda,0.0,260400.0,VC,VH,2025-10-24,FC 58659 - CAMPAGNA,True
deuda,0.0,377955.45,VC,VH,2025-10-24,FC 4306 - LA NACIONAL,True
deuda,0.0,741323.43,VC,VH,2025-10-28,FC 8915 - GRIFLOR,True
deuda,0.0,446361.36,VC,VH,2025-10-29,FC 66381 - SOIFER,True
deuda,0.0,202487.73,VC,VH,2025-10-31,FC 51305 - LIBESA,True
deuda,0.0,83160.0,VC,VH,2025-11-03,FC 30438 - HEMAPEL,True
deuda,0.0,892867.07,VC,VH,2025-11-03,FC 26896 - STAR COMPANY,True
deuda,0.0,571114.67,VC,VH,2025-11-03,FC 26897 - STAR COMPANY,True
deuda,0.0,1325899.5,VC,VH,2025-11-05,FC 6096 - IBICO,True
deuda,0.0,230458.22,VC,VH,2025-11-05,FC 30349 - RECOR,True
deuda,0.0,803958.1,VC,VH,2025-11-06,FC 4342 - BRICK THE ONE,True
deuda,0.0,135337.77,VC,VH,2025-11-06,FC 2137 - COTILLON FANTASIAS,True
deuda,0.0,255255.0,VC,VH,2025-11-06,FC 5163 - MULTIMAX,True
deuda,0.0,88674.09,VC,VH,2025-11-06,FC 59183 - POKA B,True
deuda,0.0,88674.09,VC,VH,2025-11-06,FC 59183 - SHIPY,True
deuda,0.0,549541.07,VC,VH,2025-11-07,FC 13599 - CONOMETAL,True
deuda,0.0,313230.91,VC,VH,2025-11-07,FC 15799 - DISTRIBUIDORA PIRAMIDE,True
deuda,0.0,224525.0,VC,VH,2025-11-07,FC 698 - EMERPLAST,True
deuda,0.0,11292345.33,VC,VH,2025-11-10,FC 194186 - BIC,False
deuda,0.0,362250.0,VC,VH,2025-11-10,FC 85 - BIRKA CASENAVE,True
deuda,0.0,64531.32,VC,VH,2025-11-11,FC 45505 - BERKMA,True
deuda,0.0,614029.88,VC,VH,2025-11-11,FC 194243 - BIC,False
deuda,0.0,302752.89,VC,VH,2025-11-11,FC 30298 - KOVALPLAST,True
deuda,0.0,128104.05,VC,VH,2025-11-11,FC 30299 - KOVALPLAST,True
deuda,0.0,90704.96,VC,VH,2025-11-11,FC 68808 - POKA,True
deuda,0.0,66185.87,VC,VH,2025-11-11,FC 59439 - POKA B,True
deuda,0.0,64531.32,VC,VH,2025-11-11,FC 45505 - POKA B,True
deuda,0.0,90704.96,VC,VH,2025-11-11,FC 68808 - POKA B,True
deuda,0.0,66185.87,VC,VH,2025-11-11,FC 59439 - SHIPY,True
deuda,0.0,551040.0,VC,VH,2025-11-12,FC 685 - DECOR NAVI,True
deuda,0.0,274315.83,VC,VH,2025-11-12,FC 6045 - PRODUCTOS BARCE,True
deuda,0.0,125988.43,VC,VH,2025-11-12,FC 270 - ZAKIDO,True
deuda,0.0,123059.13,VC,VH,2025-11-12,FC 271 - ZAKIDO,True
deuda,0.0,400918.64,VC,VH,2025-11-13,FC 2770 - ARTESANIAS MERCADO,True
deuda,0.0,625652.48,VC,VH,2025-11-13,FC 11465 - MAGENTA COMPANY,True
deuda,0.0,196875.0,VC,VH,2025-11-14,FC 98 - BIRKA CASENAVE,True
deuda,0.0,330368.18,VC,VH,2025-11-17,FC 134968 - MERCATOR S.A,True
deuda,0.0,644866.61,VC,VH,2025-11-17,FC 7371 - MYM PARTY,True
deuda,0.0,751063.84,VC,VH,2025-11-17,FC 7372 - MYM PARTY,True
deuda,0.0,94217.11,VC,VH,2025-11-17,FC 7373 - MYM PARTY,True
deuda,0.0,497747.44,VC,VH,2025-11-18,FC 8866 - EL MUNDO DEL BAZAR,True
deuda,0.0,60002.44,VC,VH,2025-11-19,FC 30645 - RECOR,True
deuda,0.0,429887.36,VC,VH,2025-11-20,FC 5213 - MULTIMAX,True
deuda,0.0,882124.96,VC,VH,2025-11-21,FC 52164 - PLASTICO BANPLAST,True
deuda,0.0,746868.47,VC,VH,2025-11-22,FC 116 - BIRKA CASENAVE,True
deuda,0.0,73239.67,VC,VH,2025-11-25,FC 141 - TINK - RAPPOPORT,True
deuda,0.0,1005480.0,VC,VH,2025-11-26,FC 26571 - AEROCOR,True
deuda,0.0,150570.0,VC,VH,2025-11-26,FC 8875 - EL MUNDO DEL BAZAR,True
deuda,0.0,615713.06,VC,VH,2025-11-26,FC 131696 - IMPO. AMERICANA,True
deuda,0.0,184892.56,VC,VH,2025-11-27,FC 386 - BARICHEVAL,True
deuda,0.0,166250.0,VC,VH,2025-11-28,FC 1618 - MAGNOTTA,True
deuda,0.0,465149.13,VC,VH,2025-11-28,FC 135235 - MERCATOR S.A,True
deuda,0.0,603963.18,VC,VH,2025-11-28,FC 60122 - POKA B,True
deuda,0.0,603963.18,VC,VH,2025-11-28,FC 60122 - SHIPY,True
deuda,0.0,256230.37,VC,VH,2025-12-01,FC 2780 - ARTESANIAS MERCADO,True
deuda,0.0,297515.91,VC,VH,2025-12-01,FC 6803 - GRADUA,True
deuda,0.0,16220.04,VC,VH,2025-12-01,FC 6804 - GRADUA,True
deuda,0.0,297515.91,VC,VH,2025-12-01,FC 6803 - GRADUA B,True
deuda,0.0,16805.79,VC,VH,2025-12-01,FC 6804 - GRADUA B,True
deuda,0.0,517990.74,VC,VH,2025-12-01,FC 21718 - IDEAS RODECA,True
deuda,0.0,287908.84,VC,VH,2025-12-01,FC 30659 - SALZANO,True
deuda,0.0,250950.0,VC,VH,2025-12-02,FC 2102 - BOYANO GRACIELA,True
deuda,0.0,1281929.09,VC,VH,2025-12-02,FC 12509 - OPENING,True
deuda,0.0,1338776.03,VC,VH,2025-12-03,FC 8051 - BERUPLAST,True
deuda,0.0,2506662.98,VC,VH,2025-12-03,FC 114036 - GEMINELLI S.A,True
deuda,0.0,1736129.88,VC,VH,2025-12-03,FC 114037 - GEMINELLI S.A,True
deuda,0.0,278242.77,VC,VH,2025-12-03,FC 85 - SORLUZ,True
deuda,0.0,268241.16,VC,VH,2025-12-04,FC 16045 - ALUMINIO REAL,True
deuda,0.0,402807.48,VC,VH,2025-12-04,FC 16046 - ALUMINIO REAL,True
deuda,0.0,598825.99,VC,VH,2025-12-04,FC 2785 - ARTESANIAS MERCADO,True
deuda,0.0,259150.12,VC,VH,2025-12-04,FC 28214 - PLASTIPRESS,True
deuda,0.0,139093.76,VC,VH,2025-12-05,FC 16059 - ALUMINIO REAL,True
deuda,0.0,165269.13,VC,VH,2025-12-05,FC 5459 - OLDCLAN,True
deuda,0.0,1091366.53,VC,VH,2025-12-09,FC 41793 - BENABI,True
deuda,0.0,1930002.98,VC,VH,2025-12-09,FC 70032 - NADIR,True
deuda,0.0,3254454.46,VC,VH,2025-12-09,FC 201163 - VELAS DE LOS MILAGROS,False
deuda,0.0,298012.27,VC,VH,2025-12-09,FC 5827 - DICHA S.A,True
deuda,0.0,14570351.61,VC,VH,2025-12-10,FC 130565 - ESTRADA,False
deuda,0.0,1103567.36,VC,VH,2025-12-10,FC 21794 - IMAGEN PARTY,False
deuda,0.0,352330.83,VC,VH,2025-12-10,FC 793 - PERFILPLAST,False
deuda,0.0,261056.03,VC,VH,2025-12-11,FC 29355 - CIFIVE,True
deuda,0.0,275520.0,VC,VH,2025-12-11,FC 699 - DECOR NAVI,True
deuda,0.0,71400.0,VC,VH,2025-12-12,FC 626 - HORIZONTE,True
deuda,0.0,896699.13,VC,VH,2025-12-12,FC 16881 - MOLDURAS DEL PLATA,True
deuda,0.0,129449.67,VC,VH,2025-12-12,FC 52501 - PLASTICO BANPLAST,True
deuda,0.0,823210.12,VC,VH,2025-12-15,FC 1414 - ALBERTO SCOLARI,False
deuda,0.0,319949.46,VC,VH,2025-12-15,FC 46224 - BERKMA,True
deuda,0.0,2144447.69,VC,VH,2025-12-15,FC 70202 - NADIR,True
deuda,0.0,319949.46,VC,VH,2025-12-15,FC 46224 - POKA B,False
deuda,0.0,518553.06,VC,VH,2025-12-15,FC 61124 - POKA B,False
deuda,0.0,518553.06,VC,VH,2025-12-15,FC 61124 - SHIPY,False
deuda,0.0,697788.06,VC,VH,2025-12-16,FC 8913 - EL MUNDO DEL BAZAR,False
deuda,0.0,101209.59,VC,VH,2025-12-16,FC 5317 - MULTIMAX,True
deuda,0.0,355094.09,VC,VH,2025-12-16,FC 28279 - PLASTIPRESS,True
deuda,0.0,185675.0,VC,VH,2025-12-16,FC 87 - SORLUZ,True
deuda,0.0,931563.47,VC,VH,2025-12-17,FC 2930 - PLASTICOS GLAGO,False
deuda,0.0,88809.46,VC,VH,2025-12-17,FC 61226 - POKA B,False
deuda,0.0,88809.46,VC,VH,2025-12-17,FC 61226 - SHIPY,False
deuda,0.0,198833.26,VC,VH,2025-12-18,FC 4883 - INDUS. TECNOMATRIC,False
deuda,0.0,227510.12,VC,VH,2025-12-18,FC 24420 - PANA PACK,False
deuda,0.0,330675.37,VC,VH,2025-12-19,FC 4385 - LA NACIONAL,False
deuda,0.0,617915.74,VC,VH,2025-12-19,FC 16997 - MOLDURAS DEL PLATA,False
deuda,0.0,1167836.03,VC,VH,2025-12-20,FC 5354 - MULTIMAX,False
deuda,0.0,1126278.31,VC,VH,2025-12-23,FC 5310 - MULTIMAX,False
deuda,0.0,1089387.73,VC,VH,2025-07-23,FC 20347 - IDEAS RODECA,True
deuda,0.0,3100119.21,VC,VH,2025-11-20,FC 131028 - ESTRADA,False
deuda,0.0,729359.5,VC,VH,2025-12-23,FC 7581 - TSUNAMI,False
deuda,0.0,268621.24,VC,VH,2025-12-30,FC 284 - DAKESIAN DELFINA,False
deuda,0.0,3495631.94,VC,VH,2025-12-16,FC 19836 - ME INTERNATIONAL,False
deuda,0.0,327711.65,VC,VH,2025-12-10,FC 54757 - MODAX,False
deuda,0.0,650742.56,VC,VH,2025-12-10,FC 54763 - MODAX,False
deuda,0.0,623948.76,VC,VH,2025-12-15,FC 54880 - MODAX,False
deuda,0.0,168515.45,VC,VH,2025-12-29,FC 55252 - MODAX,False
deuda,0.0,587021.45,VC,VH,2025-12-04,FC 13649 - CONOMETAL,False
deuda,0.0,143664.59,VC,VH,2025-12-04,FC 15846 - DISTRIBUIDORA PIRAMIDE,False
deuda,0.0,1172197.15,VC,VH,2025-12-26,FC 42084 - BENABI,False
